"","competition","trial","culture_conditions","Condition","Timepoint_hr","CFU_per_mL_total","mean_CFU_per_mL","log_mean_CFU_per_mL","sem_CFU_per_mL","log_sem_CFU_per_mL","fold_change","log_fold_change","mean_fold_change","mean_log_fold_change"
"418","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_04_3_G05_sp","T24",3200000,2733333.33333333,6.43669259766405,819213.715162967,5.9133972145909,0.842105263157895,-0.0981147141464271,0.74727056763474,-0.126522122742552
"419","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_04_4_B05_sp","T24",3600000,4700000,6.67209785793572,594978.991225741,5.77450163101289,0.72,-0.166148599418255,1.66670420986688,0.221858532388985
"420","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_06_1_A01_sp","T24",2600000,11066666.6666667,7.04401682898437,3884899.5411007,6.58937979294138,0.541666666666667,-0.289748985254292,3.10550626117264,0.492132409186138
"421","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_06_1_C05_sp","T24",3800000,19670000,7.29380435991934,10871852.0348038,7.03630353304512,1,-0.0234810958495229,4.9346748392036,0.693258540958631
"422","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_08_1_A12_sp","T24",5e+06,5533333.33333333,6.74298683332039,1216187.12010575,6.08500039975366,0.961538461538462,-0.0405144351483032,1.92509810301572,0.284452866058949
"423","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_08_1_G07_sp","T24",2.4e+08,124733333.333333,8.09598252844433,42538191.9899962,7.62877902704639,63.1578947368421,1.77694654924527,31.5770912733174,1.49937212243834
"424","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_11_2_A06_sp","T24",2600000,4600000,6.66275783168157,1044349.87751551,6.01884602013981,0.481481481481481,-0.340901507701673,1.51769005847953,0.181183089322523
"425","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_11_2_G10_sp","T24",4e+05,1376666.66666667,6.13882879693674,576296.605731613,5.76064606168378,0.105263157894737,-1.00120470113837,0.515015159509619,-0.288179987280208
"426","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_12_4_C11_sp","T24",3800000,8833333.33333333,6.94612461921715,3542660.64483242,6.54932955280303,0.730769230769231,-0.159700842867512,2.8768624485661,0.458919097463207
"427","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_12_4_D09_sp","T24",3600000,5033333.33333333,6.70185569257351,980362.74465685,5.99138679901274,0.620689655172414,-0.230606588645173,1.67831353150254,0.22487309611243
"428","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_14_1_D06_sp","T24",5e+08,1232200000,9.09068120445739,689541055.098728,8.83856012906448,83.3333333333333,1.89733765810285,271.38190907376,2.4335808932452
"429","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_14_4_D12_sp","T24",5e+06,3866666.66666667,6.58733673450726,597029.68472635,5.7759959250864,1.38888888888889,0.119186407719209,1.6003323879186,0.204210194685126
"430","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_14_4_G05_sp","T24",2800000,4236666.66666667,6.62702429583435,1012592.93126332,6.0054348913265,0.7,-0.178383055835266,1.18205613118161,0.0726380999662459
"431","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_15_2_B11_sp","T24",2600000,2566666.66666667,6.40936947045282,275277.637627501,5.43977093260858,0.419354838709677,-0.400899437376959,1.42995207162366,0.15532148125653
"432","spent_Pa14NR_Tn_Kp","trial_4","spent","JV1_15_3_E03_sp","T24",3e+06,2966666.66666667,6.47226875192525,284800.124843918,5.45454017534057,0.6,-0.245329845465879,1.08857135392522,0.0368569015446271
"433","spent_Pa14NR_Tn_Kp","trial_6","control","JV1_fresh_LB","T0",7200000,5800000,6.76342799356294,551361.950083609,5.74143679180438,NA,NA,NA,NA
"434","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_JV450_sp","T0",7800000,6066666.66666667,6.78295013326541,678560.567999972,5.83158861864893,NA,NA,NA,NA
"435","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_01_2_A05_sp","T0",7600000,5833333.33333333,6.76591679396663,678069.154126463,5.8312739884452,NA,NA,NA,NA
"436","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_02_2_A01_sp","T0",8e+06,6266666.66666667,6.79703659454402,692178.525462262,5.84021812136968,NA,NA,NA,NA
"437","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_02_3_A03_sp","T0",6600000,5360000,6.72916478969277,511468.474101777,5.70881886982611,NA,NA,NA,NA
"438","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_04_3_G05_sp","T0",8600000,6166666.66666667,6.79005047368335,842878.665315741,5.92576506124817,NA,NA,NA,NA
"439","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_04_4_B05_sp","T0",7800000,6266666.66666667,6.79703659454402,571936.282387392,5.75734764811307,NA,NA,NA,NA
"440","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_06_1_A01_sp","T0",7800000,6700000,6.82607480270083,469751.707465408,5.67186836736002,NA,NA,NA,NA
"441","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_06_1_C05_sp","T0",8600000,6966666.66666667,6.84302503139139,873943.806990917,5.94148350918094,NA,NA,NA,NA
"442","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_08_1_A12_sp","T0",9200000,6200000,6.79239168949825,1097876.73867941,6.04055358354183,NA,NA,NA,NA
"443","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_08_1_G07_sp","T0",8800000,6633333.33333333,6.82173182169004,1154026.76649105,6.06221588196057,NA,NA,NA,NA
"444","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_11_2_A06_sp","T0",10400000,6866666.66666667,6.83674596564949,1205174.03077084,6.08104976487451,NA,NA,NA,NA
"445","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_11_2_G10_sp","T0",5200000,4833333.33333333,6.68424674751531,394686.936416418,5.59625275209566,NA,NA,NA,NA
"446","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_12_4_C11_sp","T0",8200000,6300000,6.79934054945358,729840.165150334,5.86322776012916,NA,NA,NA,NA
"447","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_12_4_D09_sp","T0",9600000,6766666.66666667,6.83037478319355,1003217.04752483,6.00139490345381,NA,NA,NA,NA
"448","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_1_D06_sp","T0",1e+07,7300000,6.86332286012046,862167.810425171,5.93559180416425,NA,NA,NA,NA
"449","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_4_D12_sp","T0",7600000,6033333.33333333,6.78055732014952,639617.941517521,5.80592063736434,NA,NA,NA,NA
"450","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_4_G05_sp","T0",8200000,6200000,6.79239168949825,854790.422657312,5.93185964754633,NA,NA,NA,NA
"451","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_15_2_B11_sp","T0",7200000,5833333.33333333,6.76591679396663,564308.820101586,5.751516838311,NA,NA,NA,NA
"452","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_15_3_E03_sp","T0",11800000,7500000,6.8750612633917,1381545.02882341,6.14036504448296,NA,NA,NA,NA
"453","spent_Pa14NR_Tn_Kp","trial_6","control","JV1_fresh_LB","T24",5e+09,6.7e+09,9.82607480270083,1002330617.4445,9.00101099662947,694.444444444445,3.17742960982794,2579.25863370181,3.41149489295522
"454","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_JV450_sp","T24",3600000,3366666.66666667,6.52720011906298,637529.955723215,5.80450059585054,0.461538461538462,0,1,0
"455","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_01_2_A05_sp","T24",2.4e+09,8.86e+08,8.94743372188705,480195238.071627,8.68141784899575,315.789473684211,2.83518975135401,254.347484873801,2.40542744744868
"456","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_02_2_A01_sp","T24",3.6e+07,14333333.3333333,7.15634720085992,6868219.88905746,6.83684419083885,4.5,0.989004615698537,4.28565580618212,0.632017288619412
"457","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_02_3_A03_sp","T24",3800000,2884000,6.45999525604739,759642.020954607,5.88060898050409,0.575757575757576,0.0960317629981347,0.833905312523734,-0.078883259413837
"458","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_04_3_G05_sp","T24",5e+06,2733333.33333333,6.43669259766405,819213.715162967,5.9133972145909,0.581395348837209,0.100263655015644,0.74727056763474,-0.126522122742552
"459","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_04_4_B05_sp","T24",5e+06,4700000,6.67209785793572,594978.991225741,5.77450163101289,0.641025641025641,0.142667503568732,1.66670420986688,0.221858532388985
"460","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_06_1_A01_sp","T24",2.2e+07,11066666.6666667,7.04401682898437,3884899.5411007,6.58937979294138,2.82051282051282,0.786120180054919,3.10550626117264,0.492132409186138
"461","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_06_1_C05_sp","T24",5.4e+07,19670000,7.29380435991934,10871852.0348038,7.03630353304512,6.27906976744186,1.13368741050259,4.9346748392036,0.693258540958631
"462","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_08_1_G07_sp","T24",2e+08,124733333.333333,8.09598252844433,42538191.9899962,7.62877902704639,21.7391304347826,1.67303427024162,31.5770912733174,1.49937212243834
"463","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_08_1_A12_sp","T24",8800000,5533333.33333333,6.74298683332039,1216187.12010575,6.08500039975366,1,0.335792101923193,1.92509810301572,0.284452866058949
"464","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_11_2_A06_sp","T24",7800000,4600000,6.66275783168157,1044349.87751551,6.01884602013981,0.75,0.210853365314893,1.51769005847953,0.181183089322523
"465","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_11_2_G10_sp","T24",680000,1376666.66666667,6.13882879693674,576296.605731613,5.76064606168378,0.130769230769231,-0.54770232900537,0.515015159509619,-0.288179987280208
"466","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_12_4_C11_sp","T24",2e+07,8833333.33333333,6.94612461921715,3542660.64483242,6.54932955280303,2.4390243902439,0.723008245203458,2.8768624485661,0.458919097463207
"467","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_12_4_D09_sp","T24",8e+06,5033333.33333333,6.70185569257351,980362.74465685,5.99138679901274,0.833333333333333,0.256610855875568,1.67831353150254,0.22487309611243
"468","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_1_D06_sp","T24",3.4e+09,1232200000,9.09068120445739,689541055.098728,8.83856012906448,340,2.86727101896545,271.38190907376,2.4335808932452
"469","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_4_D12_sp","T24",5e+06,3866666.66666667,6.58733673450726,597029.68472635,5.7759959250864,0.657894736842105,0.153948513978421,1.6003323879186,0.204210194685126
"470","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_4_G05_sp","T24",6800000,4236666.66666667,6.62702429583435,1012592.93126332,6.0054348913265,0.829268292682927,0.254487162245713,1.18205613118161,0.0726380999662459
"471","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_15_2_B11_sp","T24",1800000,2566666.66666667,6.40936947045282,275277.637627501,5.43977093260858,0.25,-0.266267889404769,1.42995207162366,0.15532148125653
"472","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_15_3_E03_sp","T24",2400000,2966666.66666667,6.47226875192525,284800.124843918,5.45454017534057,0.203389830508475,-0.355878663671326,1.08857135392522,0.0368569015446271
"473","spent_Pa14NR_Tn_Kp","trial_6","control","JV1_fresh_LB","T0",7200000,5800000,6.76342799356294,551361.950083609,5.74143679180438,NA,NA,NA,NA
"474","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_JV450_sp","T0",7800000,6066666.66666667,6.78295013326541,678560.567999972,5.83158861864893,NA,NA,NA,NA
"475","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_01_2_A05_sp","T0",7600000,5833333.33333333,6.76591679396663,678069.154126463,5.8312739884452,NA,NA,NA,NA
"476","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_02_2_A01_sp","T0",8e+06,6266666.66666667,6.79703659454402,692178.525462262,5.84021812136968,NA,NA,NA,NA
"477","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_02_3_A03_sp","T0",6600000,5360000,6.72916478969277,511468.474101777,5.70881886982611,NA,NA,NA,NA
"478","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_04_3_G05_sp","T0",8600000,6166666.66666667,6.79005047368335,842878.665315741,5.92576506124817,NA,NA,NA,NA
"479","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_04_4_B05_sp","T0",7800000,6266666.66666667,6.79703659454402,571936.282387392,5.75734764811307,NA,NA,NA,NA
"480","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_06_1_A01_sp","T0",7800000,6700000,6.82607480270083,469751.707465408,5.67186836736002,NA,NA,NA,NA
"481","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_06_1_C05_sp","T0",8600000,6966666.66666667,6.84302503139139,873943.806990917,5.94148350918094,NA,NA,NA,NA
"482","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_08_1_A12_sp","T0",9200000,6200000,6.79239168949825,1097876.73867941,6.04055358354183,NA,NA,NA,NA
"483","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_08_1_G07_sp","T0",8800000,6633333.33333333,6.82173182169004,1154026.76649105,6.06221588196057,NA,NA,NA,NA
"484","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_11_2_A06_sp","T0",10400000,6866666.66666667,6.83674596564949,1205174.03077084,6.08104976487451,NA,NA,NA,NA
"485","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_11_2_G10_sp","T0",5200000,4833333.33333333,6.68424674751531,394686.936416418,5.59625275209566,NA,NA,NA,NA
"486","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_12_4_C11_sp","T0",8200000,6300000,6.79934054945358,729840.165150334,5.86322776012916,NA,NA,NA,NA
"487","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_12_4_D09_sp","T0",9600000,6766666.66666667,6.83037478319355,1003217.04752483,6.00139490345381,NA,NA,NA,NA
"488","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_1_D06_sp","T0",1e+07,7300000,6.86332286012046,862167.810425171,5.93559180416425,NA,NA,NA,NA
"489","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_4_D12_sp","T0",7600000,6033333.33333333,6.78055732014952,639617.941517521,5.80592063736434,NA,NA,NA,NA
"490","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_4_G05_sp","T0",8200000,6200000,6.79239168949825,854790.422657312,5.93185964754633,NA,NA,NA,NA
"491","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_15_2_B11_sp","T0",7200000,5833333.33333333,6.76591679396663,564308.820101586,5.751516838311,NA,NA,NA,NA
"492","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_15_3_E03_sp","T0",11800000,7500000,6.8750612633917,1381545.02882341,6.14036504448296,NA,NA,NA,NA
"493","spent_Pa14NR_Tn_Kp","trial_6","control","JV1_fresh_LB","T24",5e+09,6.7e+09,9.82607480270083,1002330617.4445,9.00101099662947,694.444444444445,3.17742960982794,2579.25863370181,3.41149489295522
"494","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_JV450_sp","T24",3600000,3366666.66666667,6.52720011906298,637529.955723215,5.80450059585054,0.461538461538462,0,1,0
"495","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_01_2_A05_sp","T24",2.4e+09,8.86e+08,8.94743372188705,480195238.071627,8.68141784899575,315.789473684211,2.83518975135401,254.347484873801,2.40542744744868
"496","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_02_2_A01_sp","T24",3.6e+07,14333333.3333333,7.15634720085992,6868219.88905746,6.83684419083885,4.5,0.989004615698537,4.28565580618212,0.632017288619412
"497","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_02_3_A03_sp","T24",3800000,2884000,6.45999525604739,759642.020954607,5.88060898050409,0.575757575757576,0.0960317629981347,0.833905312523734,-0.078883259413837
"498","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_04_3_G05_sp","T24",5e+06,2733333.33333333,6.43669259766405,819213.715162967,5.9133972145909,0.581395348837209,0.100263655015644,0.74727056763474,-0.126522122742552
"499","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_04_4_B05_sp","T24",5e+06,4700000,6.67209785793572,594978.991225741,5.77450163101289,0.641025641025641,0.142667503568732,1.66670420986688,0.221858532388985
"500","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_06_1_A01_sp","T24",2.2e+07,11066666.6666667,7.04401682898437,3884899.5411007,6.58937979294138,2.82051282051282,0.786120180054919,3.10550626117264,0.492132409186138
"501","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_06_1_C05_sp","T24",5.4e+07,19670000,7.29380435991934,10871852.0348038,7.03630353304512,6.27906976744186,1.13368741050259,4.9346748392036,0.693258540958631
"502","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_08_1_G07_sp","T24",2e+08,124733333.333333,8.09598252844433,42538191.9899962,7.62877902704639,21.7391304347826,1.67303427024162,31.5770912733174,1.49937212243834
"503","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_08_1_A12_sp","T24",8800000,5533333.33333333,6.74298683332039,1216187.12010575,6.08500039975366,1,0.335792101923193,1.92509810301572,0.284452866058949
"504","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_11_2_A06_sp","T24",7800000,4600000,6.66275783168157,1044349.87751551,6.01884602013981,0.75,0.210853365314893,1.51769005847953,0.181183089322523
"505","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_11_2_G10_sp","T24",680000,1376666.66666667,6.13882879693674,576296.605731613,5.76064606168378,0.130769230769231,-0.54770232900537,0.515015159509619,-0.288179987280208
"506","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_12_4_C11_sp","T24",2e+07,8833333.33333333,6.94612461921715,3542660.64483242,6.54932955280303,2.4390243902439,0.723008245203458,2.8768624485661,0.458919097463207
"507","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_12_4_D09_sp","T24",8e+06,5033333.33333333,6.70185569257351,980362.74465685,5.99138679901274,0.833333333333333,0.256610855875568,1.67831353150254,0.22487309611243
"508","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_1_D06_sp","T24",3.4e+09,1232200000,9.09068120445739,689541055.098728,8.83856012906448,340,2.86727101896545,271.38190907376,2.4335808932452
"509","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_4_D12_sp","T24",5e+06,3866666.66666667,6.58733673450726,597029.68472635,5.7759959250864,0.657894736842105,0.153948513978421,1.6003323879186,0.204210194685126
"510","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_14_4_G05_sp","T24",6800000,4236666.66666667,6.62702429583435,1012592.93126332,6.0054348913265,0.829268292682927,0.254487162245713,1.18205613118161,0.0726380999662459
"511","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_15_2_B11_sp","T24",1800000,2566666.66666667,6.40936947045282,275277.637627501,5.43977093260858,0.25,-0.266267889404769,1.42995207162366,0.15532148125653
"512","spent_Pa14NR_Tn_Kp","trial_6","spent","JV1_15_3_E03_sp","T24",2400000,2966666.66666667,6.47226875192525,284800.124843918,5.45454017534057,0.203389830508475,-0.355878663671326,1.08857135392522,0.0368569015446271
