"","Time","strain","OD600","expt","trial","sugar","mean_OD600","sem_OD600"
"789",0.75,"JV1_NAG",-0.003,"Mouse_Pa","trial_3","nag",0.00466666666666667,0.00392994204085053
"790",0.75,"JV3_NAG",-0.002,"Mouse_Pa","trial_3","nag",0,0.001
"791",0.75,"JV4_NAG",-0.001,"Mouse_Pa","trial_3","nag",0.00333333333333333,0.002185812841434
"792",0.75,"JV5_NAG",-0.006,"Mouse_Pa","trial_3","nag",-0.00233333333333333,0.00185592145427667
"793",1,"JV1_NAG",0.001,"Mouse_Pa","trial_3","nag",0.01,0.00458257569495584
"794",1,"JV3_NAG",-0.003,"Mouse_Pa","trial_3","nag",0.001,0.00208166599946613
"795",1,"JV4_NAG",-0.002,"Mouse_Pa","trial_3","nag",0.003,0.00251661147842358
"796",1,"JV5_NAG",-0.008,"Mouse_Pa","trial_3","nag",-0.002,0.00305505046330389
"797",1.25,"JV1_NAG",0.012,"Mouse_Pa","trial_3","nag",0.0206666666666667,0.004371625682868
"798",1.25,"JV3_NAG",-0.002,"Mouse_Pa","trial_3","nag",0.001,0.00152752523165195
"799",1.25,"JV4_NAG",-0.001,"Mouse_Pa","trial_3","nag",0.003,0.00208166599946613
"800",1.25,"JV5_NAG",-0.008,"Mouse_Pa","trial_3","nag",-0.00133333333333333,0.00352766841475279
"801",1.5,"JV1_NAG",0.03,"Mouse_Pa","trial_3","nag",0.038,0.00416333199893227
"802",1.5,"JV3_NAG",-0.002,"Mouse_Pa","trial_3","nag",0.00133333333333333,0.00176383420737639
"803",1.5,"JV4_NAG",-0.001,"Mouse_Pa","trial_3","nag",0.003,0.002
"804",1.5,"JV5_NAG",-0.006,"Mouse_Pa","trial_3","nag",0,0.00305505046330389
"805",1.75,"JV1_NAG",0.055,"Mouse_Pa","trial_3","nag",0.0626666666666667,0.00392994204085053
"806",1.75,"JV3_NAG",-0.003,"Mouse_Pa","trial_3","nag",0.00133333333333333,0.00233333333333333
"807",1.75,"JV4_NAG",0.001,"Mouse_Pa","trial_3","nag",0.005,0.002
"808",1.75,"JV5_NAG",-0.005,"Mouse_Pa","trial_3","nag",0.001,0.003
"809",2,"JV1_NAG",0.09,"Mouse_Pa","trial_3","nag",0.0973333333333333,0.00366666666666667
"810",2,"JV3_NAG",-0.002,"Mouse_Pa","trial_3","nag",0.002,0.00208166599946613
"811",2,"JV4_NAG",0.001,"Mouse_Pa","trial_3","nag",0.00533333333333333,0.002185812841434
"812",2,"JV5_NAG",-0.005,"Mouse_Pa","trial_3","nag",0.00233333333333333,0.00366666666666667
"813",2.25,"JV1_NAG",0.123,"Mouse_Pa","trial_3","nag",0.132666666666667,0.00484194634877799
"814",2.25,"JV3_NAG",0,"Mouse_Pa","trial_3","nag",0.00333333333333333,0.00176383420737639
"815",2.25,"JV4_NAG",0.004,"Mouse_Pa","trial_3","nag",0.00733333333333333,0.00166666666666667
"816",2.25,"JV5_NAG",-0.003,"Mouse_Pa","trial_3","nag",0.00433333333333333,0.00371184290855335
"817",2.5,"JV1_NAG",0.178,"Mouse_Pa","trial_3","nag",0.182,0.00208166599946613
"818",2.5,"JV3_NAG",0.002,"Mouse_Pa","trial_3","nag",0.00433333333333333,0.00145296631451356
"819",2.5,"JV4_NAG",0.006,"Mouse_Pa","trial_3","nag",0.00933333333333333,0.00166666666666667
"820",2.5,"JV5_NAG",-0.002,"Mouse_Pa","trial_3","nag",0.00466666666666667,0.00333333333333333
"821",2.75,"JV1_NAG",0.233,"Mouse_Pa","trial_3","nag",0.239,0.00346410161513775
"822",2.75,"JV3_NAG",0,"Mouse_Pa","trial_3","nag",0.005,0.00264575131106459
"823",2.75,"JV4_NAG",0.008,"Mouse_Pa","trial_3","nag",0.0106666666666667,0.00145296631451356
"824",2.75,"JV5_NAG",0.002,"Mouse_Pa","trial_3","nag",0.00833333333333333,0.00317979733805649
"825",3,"JV1_NAG",0.301,"Mouse_Pa","trial_3","nag",0.302666666666667,0.002185812841434
"826",3,"JV3_NAG",0.001,"Mouse_Pa","trial_3","nag",0.006,0.00288675134594813
"827",3,"JV4_NAG",0.012,"Mouse_Pa","trial_3","nag",0.0133333333333333,0.00133333333333333
"828",3,"JV5_NAG",0.004,"Mouse_Pa","trial_3","nag",0.0103333333333333,0.0032829526005987
"829",3.25,"JV1_NAG",0.433,"Mouse_Pa","trial_3","nag",0.405333333333333,0.0138604152575279
"830",3.25,"JV3_NAG",0.002,"Mouse_Pa","trial_3","nag",0.0113333333333333,0.00617341972581738
"831",3.25,"JV4_NAG",0.016,"Mouse_Pa","trial_3","nag",0.017,0.00152752523165195
"832",3.25,"JV5_NAG",0.008,"Mouse_Pa","trial_3","nag",0.0163333333333333,0.00417665469538056
"833",3.5,"JV1_NAG",0.634,"Mouse_Pa","trial_3","nag",0.566333333333333,0.0368977566315954
"834",3.5,"JV3_NAG",0.007,"Mouse_Pa","trial_3","nag",0.0166666666666667,0.00688799277325728
"835",3.5,"JV4_NAG",0.022,"Mouse_Pa","trial_3","nag",0.0246666666666667,0.00425571511160124
"836",3.5,"JV5_NAG",0.014,"Mouse_Pa","trial_3","nag",0.022,0.00404145188432738
"837",3.75,"JV1_NAG",0.903,"Mouse_Pa","trial_3","nag",0.797666666666667,0.0575074874352124
"838",3.75,"JV3_NAG",0.007,"Mouse_Pa","trial_3","nag",0.021,0.01113552872566
"839",3.75,"JV4_NAG",0.028,"Mouse_Pa","trial_3","nag",0.0276666666666667,0.00433333333333333
"840",3.75,"JV5_NAG",0.018,"Mouse_Pa","trial_3","nag",0.0273333333333333,0.00466666666666667
"841",4,"JV1_NAG",1.17,"Mouse_Pa","trial_3","nag",1.05233333333333,0.0606474328484818
"842",4,"JV3_NAG",0.012,"Mouse_Pa","trial_3","nag",0.03,0.0133166562369588
"843",4,"JV4_NAG",0.037,"Mouse_Pa","trial_3","nag",0.037,0.00519615242270663
"844",4,"JV5_NAG",0.029,"Mouse_Pa","trial_3","nag",0.039,0.00529150262212918
"845",4.25,"JV1_NAG",1.301,"Mouse_Pa","trial_3","nag",1.21566666666667,0.0435367022688265
"846",4.25,"JV3_NAG",0.017,"Mouse_Pa","trial_3","nag",0.037,0.0118462370959446
"847",4.25,"JV4_NAG",0.045,"Mouse_Pa","trial_3","nag",0.042,0.00404145188432738
"848",4.25,"JV5_NAG",0.036,"Mouse_Pa","trial_3","nag",0.0456666666666667,0.00484194634877798
"849",4.5,"JV1_NAG",1.476,"Mouse_Pa","trial_3","nag",1.39066666666667,0.0431367335084355
"850",4.5,"JV3_NAG",0.017,"Mouse_Pa","trial_3","nag",0.049,0.017925772879665
"851",4.5,"JV4_NAG",0.059,"Mouse_Pa","trial_3","nag",0.0553333333333333,0.00523874454850057
"852",4.5,"JV5_NAG",0.049,"Mouse_Pa","trial_3","nag",0.0573333333333333,0.00425571511160123
"853",4.75,"JV1_NAG",1.576,"Mouse_Pa","trial_3","nag",1.52233333333333,0.0268348860834383
"854",4.75,"JV3_NAG",0.032,"Mouse_Pa","trial_3","nag",0.110666666666667,0.0628923242092741
"855",4.75,"JV4_NAG",0.059,"Mouse_Pa","trial_3","nag",0.062,0.00513160143944688
"856",4.75,"JV5_NAG",0.049,"Mouse_Pa","trial_3","nag",0.0616666666666667,0.0072188026092359
"857",5,"JV1_NAG",1.641,"Mouse_Pa","trial_3","nag",1.60466666666667,0.019151443229631
"858",5,"JV3_NAG",0.034,"Mouse_Pa","trial_3","nag",0.133,0.0853834488254798
"859",5,"JV4_NAG",0.068,"Mouse_Pa","trial_3","nag",0.0696666666666667,0.00611918658356194
"860",5,"JV5_NAG",0.062,"Mouse_Pa","trial_3","nag",0.073,0.00635085296108589
"861",5.25,"JV1_NAG",1.668,"Mouse_Pa","trial_3","nag",1.67833333333333,0.0166966397151576
"862",5.25,"JV3_NAG",0.049,"Mouse_Pa","trial_3","nag",0.165333333333333,0.0965614369772484
"863",5.25,"JV4_NAG",0.079,"Mouse_Pa","trial_3","nag",0.0796666666666667,0.00463081466314994
"864",5.25,"JV5_NAG",0.076,"Mouse_Pa","trial_3","nag",0.0843333333333333,0.00440958551844098
"865",5.5,"JV1_NAG",1.755,"Mouse_Pa","trial_3","nag",1.77533333333333,0.0363791759725869
"866",5.5,"JV3_NAG",0.075,"Mouse_Pa","trial_3","nag",0.239,0.0958610104960997
"867",5.5,"JV4_NAG",0.09,"Mouse_Pa","trial_3","nag",0.0916666666666667,0.00272845092395749
"868",5.5,"JV5_NAG",0.087,"Mouse_Pa","trial_3","nag",0.0946666666666667,0.00409606857581484
"869",5.75,"JV1_NAG",1.811,"Mouse_Pa","trial_3","nag",1.80833333333333,0.0248618404610582
"870",5.75,"JV3_NAG",0.199,"Mouse_Pa","trial_3","nag",0.287,0.0477214137817954
"871",5.75,"JV4_NAG",0.097,"Mouse_Pa","trial_3","nag",0.123,0.0240277617212535
"872",5.75,"JV5_NAG",0.089,"Mouse_Pa","trial_3","nag",0.112333333333333,0.0160138828659524
"873",6,"JV1_NAG",1.845,"Mouse_Pa","trial_3","nag",1.835,0.0253245598842968
"874",6,"JV3_NAG",0.201,"Mouse_Pa","trial_3","nag",0.324,0.0632376470150495
"875",6,"JV4_NAG",0.109,"Mouse_Pa","trial_3","nag",0.148666666666667,0.0357413548210535
"876",6,"JV5_NAG",0.101,"Mouse_Pa","trial_3","nag",0.142666666666667,0.0335277662708256
"877",6.25,"JV1_NAG",1.843,"Mouse_Pa","trial_3","nag",1.85466666666667,0.0308670986290869
"878",6.25,"JV3_NAG",0.288,"Mouse_Pa","trial_3","nag",0.384333333333333,0.0483609116723184
"879",6.25,"JV4_NAG",0.108,"Mouse_Pa","trial_3","nag",0.172333333333333,0.0523333333333333
"880",6.25,"JV5_NAG",0.151,"Mouse_Pa","trial_3","nag",0.172,0.0386910842443062
"881",6.5,"JV1_NAG",1.862,"Mouse_Pa","trial_3","nag",1.87066666666667,0.030904871963998
"882",6.5,"JV3_NAG",0.298,"Mouse_Pa","trial_3","nag",0.393666666666667,0.0492758674313412
"883",6.5,"JV4_NAG",0.115,"Mouse_Pa","trial_3","nag",0.195,0.0593745175418995
"884",6.5,"JV5_NAG",0.2,"Mouse_Pa","trial_3","nag",0.209,0.0449703606093317
"885",6.75,"JV1_NAG",1.86,"Mouse_Pa","trial_3","nag",1.88,0.0433166634603052
"886",6.75,"JV3_NAG",0.35,"Mouse_Pa","trial_3","nag",0.433,0.0423359579238894
"887",6.75,"JV4_NAG",0.119,"Mouse_Pa","trial_3","nag",0.206333333333333,0.0587206191308565
"888",6.75,"JV5_NAG",0.193,"Mouse_Pa","trial_3","nag",0.217666666666667,0.0324568089072916
"889",7,"JV1_NAG",1.846,"Mouse_Pa","trial_3","nag",1.877,0.0398036849215413
"890",7,"JV3_NAG",0.373,"Mouse_Pa","trial_3","nag",0.453333333333333,0.0405394184028884
"891",7,"JV4_NAG",0.13,"Mouse_Pa","trial_3","nag",0.213333333333333,0.0617773780962291
"892",7,"JV5_NAG",0.191,"Mouse_Pa","trial_3","nag",0.23,0.0300055550412475
"893",7.25,"JV1_NAG",1.873,"Mouse_Pa","trial_3","nag",1.90033333333333,0.0448565615168072
"894",7.25,"JV3_NAG",0.415,"Mouse_Pa","trial_3","nag",0.488333333333333,0.0386192237680206
"895",7.25,"JV4_NAG",0.175,"Mouse_Pa","trial_3","nag",0.231,0.0477528358669235
"896",7.25,"JV5_NAG",0.224,"Mouse_Pa","trial_3","nag",0.251666666666667,0.0242510022702385
"897",7.5,"JV1_NAG",1.88,"Mouse_Pa","trial_3","nag",1.916,0.0517300686255102
"898",7.5,"JV3_NAG",0.455,"Mouse_Pa","trial_3","nag",0.498333333333333,0.0273820703705505
"899",7.5,"JV4_NAG",0.189,"Mouse_Pa","trial_3","nag",0.245333333333333,0.0448714212438657
"900",7.5,"JV5_NAG",0.234,"Mouse_Pa","trial_3","nag",0.274666666666667,0.0228351580779386
"901",7.75,"JV1_NAG",1.899,"Mouse_Pa","trial_3","nag",1.948,0.0629841249839989
"902",7.75,"JV3_NAG",0.465,"Mouse_Pa","trial_3","nag",0.528333333333333,0.0345655576806997
"903",7.75,"JV4_NAG",0.204,"Mouse_Pa","trial_3","nag",0.270333333333333,0.0503002098515614
"904",7.75,"JV5_NAG",0.24,"Mouse_Pa","trial_3","nag",0.283666666666667,0.0373556480929517
"905",8,"JV1_NAG",1.922,"Mouse_Pa","trial_3","nag",1.98433333333333,0.0720424257719791
"906",8,"JV3_NAG",0.465,"Mouse_Pa","trial_3","nag",0.542333333333333,0.0482539578111935
"907",8,"JV4_NAG",0.219,"Mouse_Pa","trial_3","nag",0.293,0.045544849690534
"908",8,"JV5_NAG",0.262,"Mouse_Pa","trial_3","nag",0.249,0.011060440015358
"909",8.25,"JV1_NAG",1.938,"Mouse_Pa","trial_3","nag",2.01766666666667,0.0786687852822056
"910",8.25,"JV3_NAG",0.49,"Mouse_Pa","trial_3","nag",0.592666666666667,0.0575335650825769
"911",8.25,"JV4_NAG",0.234,"Mouse_Pa","trial_3","nag",0.285,0.0306648550189518
"912",8.25,"JV5_NAG",0.287,"Mouse_Pa","trial_3","nag",0.271666666666667,0.0120046287369127
"913",8.5,"JV1_NAG",1.961,"Mouse_Pa","trial_3","nag",2.04333333333333,0.0828338363499147
"914",8.5,"JV3_NAG",0.526,"Mouse_Pa","trial_3","nag",0.606333333333333,0.0536107369013998
"915",8.5,"JV4_NAG",0.216,"Mouse_Pa","trial_3","nag",0.296666666666667,0.043895076919602
"916",8.5,"JV5_NAG",0.333,"Mouse_Pa","trial_3","nag",0.312,0.0153948043183407
"917",8.75,"JV1_NAG",1.967,"Mouse_Pa","trial_3","nag",2.057,0.0850490054811538
"918",8.75,"JV3_NAG",0.521,"Mouse_Pa","trial_3","nag",0.652666666666667,0.07025746302786
"919",8.75,"JV4_NAG",0.23,"Mouse_Pa","trial_3","nag",0.328333333333333,0.055474718966791
"920",8.75,"JV5_NAG",0.256,"Mouse_Pa","trial_3","nag",0.294666666666667,0.019341952101872
"921",9,"JV1_NAG",1.975,"Mouse_Pa","trial_3","nag",2.07166666666667,0.0883031394937035
"922",9,"JV3_NAG",0.571,"Mouse_Pa","trial_3","nag",0.700666666666667,0.0681721676671972
"923",9,"JV4_NAG",0.253,"Mouse_Pa","trial_3","nag",0.351333333333333,0.0630986881356851
"924",9,"JV5_NAG",0.245,"Mouse_Pa","trial_3","nag",0.290666666666667,0.026859717877231
"925",9.25,"JV1_NAG",1.987,"Mouse_Pa","trial_3","nag",2.084,0.0881532756056177
"926",9.25,"JV3_NAG",0.602,"Mouse_Pa","trial_3","nag",0.721,0.0633166644731069
"927",9.25,"JV4_NAG",0.276,"Mouse_Pa","trial_3","nag",0.379333333333333,0.0740997825757794
"928",9.25,"JV5_NAG",0.238,"Mouse_Pa","trial_3","nag",0.275,0.0240069434400411
"929",9.5,"JV1_NAG",2.005,"Mouse_Pa","trial_3","nag",2.096,0.0870306459434454
"930",9.5,"JV3_NAG",0.655,"Mouse_Pa","trial_3","nag",0.754,0.0549939390599849
"931",9.5,"JV4_NAG",0.275,"Mouse_Pa","trial_3","nag",0.401666666666667,0.0841612209459387
"932",9.5,"JV5_NAG",0.309,"Mouse_Pa","trial_3","nag",0.296,0.0383709959908957
"933",9.75,"JV1_NAG",2.013,"Mouse_Pa","trial_3","nag",2.10933333333333,0.0889388054288515
"934",9.75,"JV3_NAG",0.702,"Mouse_Pa","trial_3","nag",0.811,0.0647327840690738
"935",9.75,"JV4_NAG",0.215,"Mouse_Pa","trial_3","nag",0.407666666666667,0.114752390437459
"936",9.75,"JV5_NAG",0.35,"Mouse_Pa","trial_3","nag",0.319333333333333,0.0426861934483635
"937",10,"JV1_NAG",2.026,"Mouse_Pa","trial_3","nag",2.12266666666667,0.0863796529539477
"938",10,"JV3_NAG",0.721,"Mouse_Pa","trial_3","nag",0.842666666666667,0.0653817847552189
"939",10,"JV4_NAG",0.221,"Mouse_Pa","trial_3","nag",0.437,0.123850716590579
"940",10,"JV5_NAG",0.313,"Mouse_Pa","trial_3","nag",0.319666666666667,0.0503399554142742
"941",10.25,"JV1_NAG",2.035,"Mouse_Pa","trial_3","nag",2.13333333333333,0.0866108794808391
"942",10.25,"JV3_NAG",0.777,"Mouse_Pa","trial_3","nag",0.878666666666667,0.0594820234281847
"943",10.25,"JV4_NAG",0.233,"Mouse_Pa","trial_3","nag",0.440666666666667,0.141892369225566
"944",10.25,"JV5_NAG",0.347,"Mouse_Pa","trial_3","nag",0.330666666666667,0.0398176398653216
"945",10.5,"JV1_NAG",2.058,"Mouse_Pa","trial_3","nag",2.14666666666667,0.0837164526508646
"946",10.5,"JV3_NAG",0.821,"Mouse_Pa","trial_3","nag",0.905666666666667,0.0490759049274127
"947",10.5,"JV4_NAG",0.221,"Mouse_Pa","trial_3","nag",0.454666666666667,0.153896429819249
"948",10.5,"JV5_NAG",0.398,"Mouse_Pa","trial_3","nag",0.352333333333333,0.0343721463461979
"949",10.75,"JV1_NAG",2.057,"Mouse_Pa","trial_3","nag",2.15233333333333,0.0855284228260472
"950",10.75,"JV3_NAG",0.835,"Mouse_Pa","trial_3","nag",0.932,0.0517976833458795
"951",10.75,"JV4_NAG",0.247,"Mouse_Pa","trial_3","nag",0.479333333333333,0.168957917179923
"952",10.75,"JV5_NAG",0.379,"Mouse_Pa","trial_3","nag",0.345666666666667,0.0318451112592045
"953",11,"JV1_NAG",2.078,"Mouse_Pa","trial_3","nag",2.16733333333333,0.0824324639393431
"954",11,"JV3_NAG",0.842,"Mouse_Pa","trial_3","nag",0.952,0.0567186036499489
"955",11,"JV4_NAG",0.244,"Mouse_Pa","trial_3","nag",0.497666666666667,0.182174214543235
"956",11,"JV5_NAG",0.402,"Mouse_Pa","trial_3","nag",0.347333333333333,0.0432255068731929
"957",11.25,"JV1_NAG",2.092,"Mouse_Pa","trial_3","nag",2.17833333333333,0.0823657156292052
"958",11.25,"JV3_NAG",0.862,"Mouse_Pa","trial_3","nag",0.978333333333333,0.0601451946912174
"959",11.25,"JV4_NAG",0.263,"Mouse_Pa","trial_3","nag",0.521,0.188473694008828
"960",11.25,"JV5_NAG",0.372,"Mouse_Pa","trial_3","nag",0.352333333333333,0.0324157026420496
"961",11.5,"JV1_NAG",2.089,"Mouse_Pa","trial_3","nag",2.18533333333333,0.0831992254237448
"962",11.5,"JV3_NAG",0.891,"Mouse_Pa","trial_3","nag",1,0.0564535207050898
"963",11.5,"JV4_NAG",0.271,"Mouse_Pa","trial_3","nag",0.522333333333333,0.188348376980294
"964",11.5,"JV5_NAG",0.367,"Mouse_Pa","trial_3","nag",0.340333333333333,0.0344399638662864
"965",11.75,"JV1_NAG",2.113,"Mouse_Pa","trial_3","nag",2.20133333333333,0.0804660038636056
"966",11.75,"JV3_NAG",0.929,"Mouse_Pa","trial_3","nag",1.038,0.0550545184340032
"967",11.75,"JV4_NAG",0.264,"Mouse_Pa","trial_3","nag",0.536666666666667,0.204496400402985
"968",11.75,"JV5_NAG",0.345,"Mouse_Pa","trial_3","nag",0.336333333333333,0.0269093127208985
"969",12,"JV1_NAG",2.122,"Mouse_Pa","trial_3","nag",2.21133333333333,0.080501207720409
"970",12,"JV3_NAG",0.943,"Mouse_Pa","trial_3","nag",1.04933333333333,0.0545964996843001
"971",12,"JV4_NAG",0.272,"Mouse_Pa","trial_3","nag",0.539333333333333,0.201429336934265
"972",12,"JV5_NAG",0.351,"Mouse_Pa","trial_3","nag",0.335333333333333,0.0274124870167675
"973",12.25,"JV1_NAG",2.127,"Mouse_Pa","trial_3","nag",2.21733333333333,0.0795871290543333
"974",12.25,"JV3_NAG",0.958,"Mouse_Pa","trial_3","nag",1.07233333333333,0.0582647215541084
"975",12.25,"JV4_NAG",0.269,"Mouse_Pa","trial_3","nag",0.554666666666667,0.216368769568171
"976",12.25,"JV5_NAG",0.368,"Mouse_Pa","trial_3","nag",0.348,0.0246373699895098
"977",12.5,"JV1_NAG",2.144,"Mouse_Pa","trial_3","nag",2.23333333333333,0.0800215248820243
"978",12.5,"JV3_NAG",1.008,"Mouse_Pa","trial_3","nag",1.10133333333333,0.0471781493678777
"979",12.5,"JV4_NAG",0.283,"Mouse_Pa","trial_3","nag",0.559,0.212110820091762
"980",12.5,"JV5_NAG",0.357,"Mouse_Pa","trial_3","nag",0.345666666666667,0.0288521133445099
"981",12.75,"JV1_NAG",2.155,"Mouse_Pa","trial_3","nag",2.244,0.0792106895143159
"982",12.75,"JV3_NAG",0.998,"Mouse_Pa","trial_3","nag",1.12666666666667,0.0659326255438922
"983",12.75,"JV4_NAG",0.27,"Mouse_Pa","trial_3","nag",0.565666666666667,0.221415396433441
"984",12.75,"JV5_NAG",0.383,"Mouse_Pa","trial_3","nag",0.356,0.032654759734736
"985",13,"JV1_NAG",2.159,"Mouse_Pa","trial_3","nag",2.25233333333333,0.0783460982507177
"986",13,"JV3_NAG",1.032,"Mouse_Pa","trial_3","nag",1.14066666666667,0.0547732700421575
"987",13,"JV4_NAG",0.263,"Mouse_Pa","trial_3","nag",0.571,0.224947401259346
"988",13,"JV5_NAG",0.378,"Mouse_Pa","trial_3","nag",0.361333333333333,0.0300462606288666
"989",13.25,"JV1_NAG",2.168,"Mouse_Pa","trial_3","nag",2.26566666666667,0.0821874551119437
"990",13.25,"JV3_NAG",1.05,"Mouse_Pa","trial_3","nag",1.162,0.0560029761113937
"991",13.25,"JV4_NAG",0.272,"Mouse_Pa","trial_3","nag",0.581666666666667,0.229111569134147
"992",13.25,"JV5_NAG",0.385,"Mouse_Pa","trial_3","nag",0.364,0.0331712727119918
"993",13.5,"JV1_NAG",2.188,"Mouse_Pa","trial_3","nag",2.277,0.0768396598986053
"994",13.5,"JV3_NAG",1.073,"Mouse_Pa","trial_3","nag",1.18066666666667,0.0539269052617626
"995",13.5,"JV4_NAG",0.276,"Mouse_Pa","trial_3","nag",0.576333333333333,0.221278356626018
"996",13.5,"JV5_NAG",0.374,"Mouse_Pa","trial_3","nag",0.363333333333333,0.0316298031047372
"997",13.75,"JV1_NAG",2.202,"Mouse_Pa","trial_3","nag",2.28866666666667,0.0759327187566583
"998",13.75,"JV3_NAG",1.087,"Mouse_Pa","trial_3","nag",1.19333333333333,0.0531674503599503
"999",13.75,"JV4_NAG",0.283,"Mouse_Pa","trial_3","nag",0.588333333333333,0.225307444272142
"1000",13.75,"JV5_NAG",0.361,"Mouse_Pa","trial_3","nag",0.363333333333333,0.0239884231337628
"1001",14,"JV1_NAG",2.204,"Mouse_Pa","trial_3","nag",2.29933333333333,0.0775721886016144
"1002",14,"JV3_NAG",1.092,"Mouse_Pa","trial_3","nag",1.205,0.0565361241449511
"1003",14,"JV4_NAG",0.296,"Mouse_Pa","trial_3","nag",0.603333333333333,0.23458426583592
"1004",14,"JV5_NAG",0.364,"Mouse_Pa","trial_3","nag",0.355666666666667,0.0220479275922049
"1005",14.25,"JV1_NAG",2.219,"Mouse_Pa","trial_3","nag",2.31133333333333,0.0778167362746887
"1006",14.25,"JV3_NAG",1.126,"Mouse_Pa","trial_3","nag",1.22833333333333,0.0519433452052437
"1007",14.25,"JV4_NAG",0.286,"Mouse_Pa","trial_3","nag",0.604,0.242004820888621
"1008",14.25,"JV5_NAG",0.365,"Mouse_Pa","trial_3","nag",0.355666666666667,0.0179381653960983
"1009",14.5,"JV1_NAG",2.228,"Mouse_Pa","trial_3","nag",2.32166666666667,0.0777524561955726
"1010",14.5,"JV3_NAG",1.148,"Mouse_Pa","trial_3","nag",1.251,0.0518555686498567
"1011",14.5,"JV4_NAG",0.3,"Mouse_Pa","trial_3","nag",0.606333333333333,0.243335388119178
"1012",14.5,"JV5_NAG",0.379,"Mouse_Pa","trial_3","nag",0.351333333333333,0.0174769689718911
"1013",14.75,"JV1_NAG",2.244,"Mouse_Pa","trial_3","nag",2.33333333333333,0.0748361172459157
"1014",14.75,"JV3_NAG",1.145,"Mouse_Pa","trial_3","nag",1.23766666666667,0.0490725087101843
"1015",14.75,"JV4_NAG",0.291,"Mouse_Pa","trial_3","nag",0.582333333333333,0.241208991909045
"1016",14.75,"JV5_NAG",0.371,"Mouse_Pa","trial_3","nag",0.346666666666667,0.0204640606375611
"1017",15,"JV1_NAG",2.252,"Mouse_Pa","trial_3","nag",2.344,0.075639495855891
"1018",15,"JV3_NAG",1.157,"Mouse_Pa","trial_3","nag",1.26733333333333,0.0561911420460952
"1019",15,"JV4_NAG",0.299,"Mouse_Pa","trial_3","nag",0.577666666666667,0.237437945109407
"1020",15,"JV5_NAG",0.372,"Mouse_Pa","trial_3","nag",0.346,0.0173877351409933
"1021",15.25,"JV1_NAG",2.257,"Mouse_Pa","trial_3","nag",2.35233333333333,0.0766644927228013
"1022",15.25,"JV3_NAG",1.187,"Mouse_Pa","trial_3","nag",1.287,0.0525483903971695
"1023",15.25,"JV4_NAG",0.296,"Mouse_Pa","trial_3","nag",0.574333333333333,0.238510889572037
"1024",15.25,"JV5_NAG",0.372,"Mouse_Pa","trial_3","nag",0.347333333333333,0.0154092324417683
"1025",15.5,"JV1_NAG",2.274,"Mouse_Pa","trial_3","nag",2.36633333333333,0.0736983340683115
"1026",15.5,"JV3_NAG",1.213,"Mouse_Pa","trial_3","nag",1.30133333333333,0.0450641518035986
"1027",15.5,"JV4_NAG",0.294,"Mouse_Pa","trial_3","nag",0.564666666666667,0.235112975207901
"1028",15.5,"JV5_NAG",0.388,"Mouse_Pa","trial_3","nag",0.346666666666667,0.0236737078727529
"1029",15.75,"JV1_NAG",2.294,"Mouse_Pa","trial_3","nag",2.37933333333333,0.0736598790236433
"1030",15.75,"JV3_NAG",1.209,"Mouse_Pa","trial_3","nag",1.31733333333333,0.0567812566883748
"1031",15.75,"JV4_NAG",0.294,"Mouse_Pa","trial_3","nag",0.557333333333333,0.229225749959389
"1032",15.75,"JV5_NAG",0.38,"Mouse_Pa","trial_3","nag",0.34,0.0246644143115812
"1033",16,"JV1_NAG",2.287,"Mouse_Pa","trial_3","nag",2.38266666666667,0.0760927796253437
"1034",16,"JV3_NAG",1.236,"Mouse_Pa","trial_3","nag",1.31633333333333,0.0443333333333333
"1035",16,"JV4_NAG",0.297,"Mouse_Pa","trial_3","nag",0.561,0.233210205608588
"1036",16,"JV5_NAG",0.386,"Mouse_Pa","trial_3","nag",0.340333333333333,0.0274853496329307
"1037",16.25,"JV1_NAG",2.308,"Mouse_Pa","trial_3","nag",2.39766666666667,0.0733265148345248
"1038",16.25,"JV3_NAG",1.248,"Mouse_Pa","trial_3","nag",1.335,0.0461121820491433
"1039",16.25,"JV4_NAG",0.302,"Mouse_Pa","trial_3","nag",0.563666666666667,0.234704305693592
"1040",16.25,"JV5_NAG",0.388,"Mouse_Pa","trial_3","nag",0.342666666666667,0.0265664784602284
"1041",16.5,"JV1_NAG",2.328,"Mouse_Pa","trial_3","nag",2.41066666666667,0.0710054770970366
"1042",16.5,"JV3_NAG",1.27,"Mouse_Pa","trial_3","nag",1.33,0.0309246395829173
"1043",16.5,"JV4_NAG",0.303,"Mouse_Pa","trial_3","nag",0.569666666666667,0.239693090801086
"1044",16.5,"JV5_NAG",0.391,"Mouse_Pa","trial_3","nag",0.342666666666667,0.0269093127208985
"1045",16.75,"JV1_NAG",2.334,"Mouse_Pa","trial_3","nag",2.42,0.0715262189689906
"1046",16.75,"JV3_NAG",1.289,"Mouse_Pa","trial_3","nag",1.35133333333333,0.0355168191768977
"1047",16.75,"JV4_NAG",0.299,"Mouse_Pa","trial_3","nag",0.574666666666667,0.243889546949251
"1048",16.75,"JV5_NAG",0.398,"Mouse_Pa","trial_3","nag",0.348,0.0288675134594813
"1049",17,"JV1_NAG",2.34,"Mouse_Pa","trial_3","nag",2.43,0.0732006375199926
