"","Time","strain","OD600","expt","trial","sugar","mean_OD600","sem_OD600"
"771",23.75,"JV4_Rib",0.441,"Mouse_Pa","trial_2","ribose",0.583666666666667,0.1421669597496
"772",23.75,"JV5_Rib",0.41,"Mouse_Pa","trial_2","ribose",0.511666666666667,0.0513430726691645
"773",24,"JV1_Rib",2.805,"Mouse_Pa","trial_2","ribose",2.834,0.0255799400572661
"774",24,"JV3_Rib",0.54,"Mouse_Pa","trial_2","ribose",0.533666666666667,0.0122519839663261
"775",24,"JV4_Rib",0.442,"Mouse_Pa","trial_2","ribose",0.592666666666667,0.149169180611963
"776",24,"JV5_Rib",0.407,"Mouse_Pa","trial_2","ribose",0.507333333333333,0.0514144380932481
"777",0,"JV1_Rib",0.016,"Mouse_Pa","trial_3","ribose",0.007,0.00458257569495584
"778",0,"JV3_Rib",0.006,"Mouse_Pa","trial_3","ribose",-0.00166666666666667,0.00392994204085053
"779",0,"JV4_Rib",-0.002,"Mouse_Pa","trial_3","ribose",-0.00466666666666667,0.00176383420737639
"780",0,"JV5_Rib",0.001,"Mouse_Pa","trial_3","ribose",-0.00166666666666667,0.00266666666666667
"781",0.25,"JV1_Rib",0.011,"Mouse_Pa","trial_3","ribose",0.00466666666666667,0.00348010216963685
"782",0.25,"JV3_Rib",0.005,"Mouse_Pa","trial_3","ribose",-0.002,0.00360555127546399
"783",0.25,"JV4_Rib",0,"Mouse_Pa","trial_3","ribose",-0.00433333333333333,0.00233333333333333
"784",0.25,"JV5_Rib",0.002,"Mouse_Pa","trial_3","ribose",-0.002,0.00264575131106459
"785",0.5,"JV1_Rib",0.018,"Mouse_Pa","trial_3","ribose",0.00533333333333333,0.00635959467611297
"786",0.5,"JV3_Rib",0.017,"Mouse_Pa","trial_3","ribose",-0.00133333333333333,0.00938675189355248
"787",0.5,"JV4_Rib",0.01,"Mouse_Pa","trial_3","ribose",-0.00233333333333333,0.00617341972581738
"788",0.5,"JV5_Rib",0.011,"Mouse_Pa","trial_3","ribose",-0.00166666666666667,0.00643773597194266
"789",0.75,"JV1_Rib",0.024,"Mouse_Pa","trial_3","ribose",0.00733333333333333,0.00835330939076111
"790",0.75,"JV3_Rib",0.019,"Mouse_Pa","trial_3","ribose",0.001,0.009
"791",0.75,"JV4_Rib",0.013,"Mouse_Pa","trial_3","ribose",-0.000333333333333334,0.00669161996662824
"792",0.75,"JV5_Rib",0.014,"Mouse_Pa","trial_3","ribose",0.001,0.006557438524302
"793",1,"JV1_Rib",0.027,"Mouse_Pa","trial_3","ribose",0.0106666666666667,0.00817176711475417
"794",1,"JV3_Rib",0.019,"Mouse_Pa","trial_3","ribose",0.00133333333333333,0.00883804905570857
"795",1,"JV4_Rib",0.013,"Mouse_Pa","trial_3","ribose",-0.000333333333333334,0.00669161996662824
"796",1,"JV5_Rib",0.014,"Mouse_Pa","trial_3","ribose",0.00133333333333333,0.0065659052011974
"797",1.25,"JV1_Rib",0.033,"Mouse_Pa","trial_3","ribose",0.0156666666666667,0.008743251365736
"798",1.25,"JV3_Rib",0.019,"Mouse_Pa","trial_3","ribose",0.001,0.009
"799",1.25,"JV4_Rib",0.013,"Mouse_Pa","trial_3","ribose",0.000333333333333333,0.00633333333333333
"800",1.25,"JV5_Rib",0.014,"Mouse_Pa","trial_3","ribose",0.00133333333333333,0.0065659052011974
"801",1.5,"JV1_Rib",0.047,"Mouse_Pa","trial_3","ribose",0.0263333333333333,0.0105882534495124
"802",1.5,"JV3_Rib",0.02,"Mouse_Pa","trial_3","ribose",0.002,0.009
"803",1.5,"JV4_Rib",0.012,"Mouse_Pa","trial_3","ribose",0.000333333333333333,0.00584047182264508
"804",1.5,"JV5_Rib",0.015,"Mouse_Pa","trial_3","ribose",0.00166666666666667,0.00726483157256779
"805",1.75,"JV1_Rib",0.061,"Mouse_Pa","trial_3","ribose",0.0393333333333333,0.0112891294812507
"806",1.75,"JV3_Rib",0.018,"Mouse_Pa","trial_3","ribose",0.00266666666666667,0.00775313556640867
"807",1.75,"JV4_Rib",0.012,"Mouse_Pa","trial_3","ribose",0.00166666666666667,0.00523874454850057
"808",1.75,"JV5_Rib",0.014,"Mouse_Pa","trial_3","ribose",0.00166666666666667,0.00669161996662824
"809",2,"JV1_Rib",0.083,"Mouse_Pa","trial_3","ribose",0.056,0.0141774468787578
"810",2,"JV3_Rib",0.02,"Mouse_Pa","trial_3","ribose",0.00366666666666667,0.00817176711475417
"811",2,"JV4_Rib",0.012,"Mouse_Pa","trial_3","ribose",0.00266666666666667,0.00480740170061865
"812",2,"JV5_Rib",0.016,"Mouse_Pa","trial_3","ribose",0.00366666666666667,0.00693621734889494
"813",2.25,"JV1_Rib",0.109,"Mouse_Pa","trial_3","ribose",0.0803333333333333,0.0159199385816794
"814",2.25,"JV3_Rib",0.019,"Mouse_Pa","trial_3","ribose",0.004,0.00763762615825973
"815",2.25,"JV4_Rib",0.013,"Mouse_Pa","trial_3","ribose",0.003,0.00503322295684717
"816",2.25,"JV5_Rib",0.016,"Mouse_Pa","trial_3","ribose",0.00433333333333333,0.00617341972581738
"817",2.5,"JV1_Rib",0.135,"Mouse_Pa","trial_3","ribose",0.107333333333333,0.0156027063179579
"818",2.5,"JV3_Rib",0.02,"Mouse_Pa","trial_3","ribose",0.00466666666666667,0.00768837506311386
"819",2.5,"JV4_Rib",0.015,"Mouse_Pa","trial_3","ribose",0.004,0.0055075705472861
"820",2.5,"JV5_Rib",0.017,"Mouse_Pa","trial_3","ribose",0.00666666666666667,0.00536449231314369
"821",2.75,"JV1_Rib",0.159,"Mouse_Pa","trial_3","ribose",0.133333333333333,0.0147233752169052
"822",2.75,"JV3_Rib",0.021,"Mouse_Pa","trial_3","ribose",0.006,0.00763762615825973
"823",2.75,"JV4_Rib",0.014,"Mouse_Pa","trial_3","ribose",0.00533333333333333,0.00448454134902457
"824",2.75,"JV5_Rib",0.018,"Mouse_Pa","trial_3","ribose",0.008,0.00513160143944688
"825",3,"JV1_Rib",0.189,"Mouse_Pa","trial_3","ribose",0.161666666666667,0.0155920207513687
"826",3,"JV3_Rib",0.022,"Mouse_Pa","trial_3","ribose",0.00866666666666667,0.0075129517797231
"827",3,"JV4_Rib",0.016,"Mouse_Pa","trial_3","ribose",0.00666666666666667,0.0047022453265553
"828",3,"JV5_Rib",0.019,"Mouse_Pa","trial_3","ribose",0.00933333333333333,0.00504424865014052
"829",3.25,"JV1_Rib",0.224,"Mouse_Pa","trial_3","ribose",0.193,0.0176162803489651
"830",3.25,"JV3_Rib",0.023,"Mouse_Pa","trial_3","ribose",0.0106666666666667,0.00753510303697154
"831",3.25,"JV4_Rib",0.016,"Mouse_Pa","trial_3","ribose",0.01,0.00416333199893227
"832",3.25,"JV5_Rib",0.021,"Mouse_Pa","trial_3","ribose",0.0133333333333333,0.00392994204085053
"833",3.5,"JV1_Rib",0.263,"Mouse_Pa","trial_3","ribose",0.229,0.0202319878739914
"834",3.5,"JV3_Rib",0.025,"Mouse_Pa","trial_3","ribose",0.0136666666666667,0.00768837506311386
"835",3.5,"JV4_Rib",0.019,"Mouse_Pa","trial_3","ribose",0.0133333333333333,0.00425571511160123
"836",3.5,"JV5_Rib",0.022,"Mouse_Pa","trial_3","ribose",0.016,0.00305505046330389
"837",3.75,"JV1_Rib",0.307,"Mouse_Pa","trial_3","ribose",0.267333333333333,0.023708882536111
"838",3.75,"JV3_Rib",0.026,"Mouse_Pa","trial_3","ribose",0.018,0.00850490054811538
"839",3.75,"JV4_Rib",0.02,"Mouse_Pa","trial_3","ribose",0.0163333333333333,0.00523874454850057
"840",3.75,"JV5_Rib",0.023,"Mouse_Pa","trial_3","ribose",0.02,0.00208166599946613
"841",4,"JV1_Rib",0.358,"Mouse_Pa","trial_3","ribose",0.310666666666667,0.0300240644224669
"842",4,"JV3_Rib",0.031,"Mouse_Pa","trial_3","ribose",0.0316666666666667,0.0150148075060736
"843",4,"JV4_Rib",0.024,"Mouse_Pa","trial_3","ribose",0.0196666666666667,0.00536449231314369
"844",4,"JV5_Rib",0.029,"Mouse_Pa","trial_3","ribose",0.0256666666666667,0.00240370085030933
"845",4.25,"JV1_Rib",0.459,"Mouse_Pa","trial_3","ribose",0.378666666666667,0.0479942126140688
"846",4.25,"JV3_Rib",0.038,"Mouse_Pa","trial_3","ribose",0.0676666666666667,0.0406215596833887
"847",4.25,"JV4_Rib",0.03,"Mouse_Pa","trial_3","ribose",0.027,0.0062449979983984
"848",4.25,"JV5_Rib",0.034,"Mouse_Pa","trial_3","ribose",0.0326666666666667,0.00352766841475279
"849",4.5,"JV1_Rib",0.554,"Mouse_Pa","trial_3","ribose",0.459666666666667,0.0593866801377024
"850",4.5,"JV3_Rib",0.04,"Mouse_Pa","trial_3","ribose",0.092,0.0575876144091187
"851",4.5,"JV4_Rib",0.035,"Mouse_Pa","trial_3","ribose",0.0353333333333333,0.00837323779138698
"852",4.5,"JV5_Rib",0.038,"Mouse_Pa","trial_3","ribose",0.0406666666666667,0.00648930744464393
"853",4.75,"JV1_Rib",0.629,"Mouse_Pa","trial_3","ribose",0.526333333333333,0.0714173959511578
"854",4.75,"JV3_Rib",0.049,"Mouse_Pa","trial_3","ribose",0.127,0.0876717362285779
"855",4.75,"JV4_Rib",0.04,"Mouse_Pa","trial_3","ribose",0.0453333333333333,0.0096148034012373
"856",4.75,"JV5_Rib",0.043,"Mouse_Pa","trial_3","ribose",0.056,0.014525839046334
"857",5,"JV1_Rib",0.698,"Mouse_Pa","trial_3","ribose",0.605333333333333,0.0709209262332196
"858",5,"JV3_Rib",0.061,"Mouse_Pa","trial_3","ribose",0.156333333333333,0.101392526570968
"859",5,"JV4_Rib",0.048,"Mouse_Pa","trial_3","ribose",0.0576666666666667,0.0171496679592087
"860",5,"JV5_Rib",0.049,"Mouse_Pa","trial_3","ribose",0.0926666666666667,0.0416826635958457
"861",5.25,"JV1_Rib",0.775,"Mouse_Pa","trial_3","ribose",0.688,0.069778220097678
"862",5.25,"JV3_Rib",0.082,"Mouse_Pa","trial_3","ribose",0.192333333333333,0.0892418685993918
"863",5.25,"JV4_Rib",0.055,"Mouse_Pa","trial_3","ribose",0.103333333333333,0.0554807273844811
"864",5.25,"JV5_Rib",0.06,"Mouse_Pa","trial_3","ribose",0.124,0.0605337371499012
"865",5.5,"JV1_Rib",0.856,"Mouse_Pa","trial_3","ribose",0.766333333333333,0.071064133788509
"866",5.5,"JV3_Rib",0.145,"Mouse_Pa","trial_3","ribose",0.256333333333333,0.0953106033508923
"867",5.5,"JV4_Rib",0.069,"Mouse_Pa","trial_3","ribose",0.139333333333333,0.0784693853961177
"868",5.5,"JV5_Rib",0.076,"Mouse_Pa","trial_3","ribose",0.147666666666667,0.071167252144352
"869",5.75,"JV1_Rib",0.928,"Mouse_Pa","trial_3","ribose",0.844,0.0659191423892433
"870",5.75,"JV3_Rib",0.199,"Mouse_Pa","trial_3","ribose",0.317666666666667,0.0737955132631909
"871",5.75,"JV4_Rib",0.084,"Mouse_Pa","trial_3","ribose",0.158,0.0831624915451672
"872",5.75,"JV5_Rib",0.091,"Mouse_Pa","trial_3","ribose",0.149333333333333,0.0543823909408592
"873",6,"JV1_Rib",1.002,"Mouse_Pa","trial_3","ribose",0.919666666666667,0.064276313245584
"874",6,"JV3_Rib",0.286,"Mouse_Pa","trial_3","ribose",0.373666666666667,0.0546392207525368
"875",6,"JV4_Rib",0.112,"Mouse_Pa","trial_3","ribose",0.183666666666667,0.0803167341080162
"876",6,"JV5_Rib",0.105,"Mouse_Pa","trial_3","ribose",0.192333333333333,0.0553815051358403
"877",6.25,"JV1_Rib",1.051,"Mouse_Pa","trial_3","ribose",0.989666666666667,0.0525906624580617
"878",6.25,"JV3_Rib",0.321,"Mouse_Pa","trial_3","ribose",0.412,0.0566656862660288
"879",6.25,"JV4_Rib",0.173,"Mouse_Pa","trial_3","ribose",0.221,0.0593408234972631
"880",6.25,"JV5_Rib",0.148,"Mouse_Pa","trial_3","ribose",0.24,0.0480416485978573
"881",6.5,"JV1_Rib",1.131,"Mouse_Pa","trial_3","ribose",1.07,0.0522589705218157
"882",6.5,"JV3_Rib",0.33,"Mouse_Pa","trial_3","ribose",0.415666666666667,0.0552700441267942
"883",6.5,"JV4_Rib",0.241,"Mouse_Pa","trial_3","ribose",0.269333333333333,0.0253924748257782
"884",6.5,"JV5_Rib",0.228,"Mouse_Pa","trial_3","ribose",0.287333333333333,0.0329915814177563
"885",6.75,"JV1_Rib",1.208,"Mouse_Pa","trial_3","ribose",1.144,0.052459508194416
"886",6.75,"JV3_Rib",0.409,"Mouse_Pa","trial_3","ribose",0.451,0.0528488410468953
"887",6.75,"JV4_Rib",0.283,"Mouse_Pa","trial_3","ribose",0.296,0.0066583281184794
"888",6.75,"JV5_Rib",0.261,"Mouse_Pa","trial_3","ribose",0.316,0.030171730698343
"889",7,"JV1_Rib",1.282,"Mouse_Pa","trial_3","ribose",1.22,0.0500233278914281
"890",7,"JV3_Rib",0.421,"Mouse_Pa","trial_3","ribose",0.492333333333333,0.0534706565427348
"891",7,"JV4_Rib",0.286,"Mouse_Pa","trial_3","ribose",0.314666666666667,0.0145181878269217
"892",7,"JV5_Rib",0.28,"Mouse_Pa","trial_3","ribose",0.337333333333333,0.0318398771633588
"893",7.25,"JV1_Rib",1.373,"Mouse_Pa","trial_3","ribose",1.29566666666667,0.0523014765034836
"894",7.25,"JV3_Rib",0.445,"Mouse_Pa","trial_3","ribose",0.529666666666667,0.0518984050279432
"895",7.25,"JV4_Rib",0.323,"Mouse_Pa","trial_3","ribose",0.336333333333333,0.00751295177972309
"896",7.25,"JV5_Rib",0.309,"Mouse_Pa","trial_3","ribose",0.358,0.0305122926047847
"897",7.5,"JV1_Rib",1.446,"Mouse_Pa","trial_3","ribose",1.36933333333333,0.0524478577043694
"898",7.5,"JV3_Rib",0.497,"Mouse_Pa","trial_3","ribose",0.561,0.0600444279957211
"899",7.5,"JV4_Rib",0.303,"Mouse_Pa","trial_3","ribose",0.358,0.0277548794508882
"900",7.5,"JV5_Rib",0.268,"Mouse_Pa","trial_3","ribose",0.336666666666667,0.0561703757430117
"901",7.75,"JV1_Rib",1.503,"Mouse_Pa","trial_3","ribose",1.43633333333333,0.0456411120713673
"902",7.75,"JV3_Rib",0.521,"Mouse_Pa","trial_3","ribose",0.581,0.0512640224719052
"903",7.75,"JV4_Rib",0.34,"Mouse_Pa","trial_3","ribose",0.375,0.0177857620959388
"904",7.75,"JV5_Rib",0.322,"Mouse_Pa","trial_3","ribose",0.369666666666667,0.057429183444579
"905",8,"JV1_Rib",1.554,"Mouse_Pa","trial_3","ribose",1.494,0.0382143079661706
"906",8,"JV3_Rib",0.554,"Mouse_Pa","trial_3","ribose",0.634333333333333,0.0686836548564827
"907",8,"JV4_Rib",0.299,"Mouse_Pa","trial_3","ribose",0.350333333333333,0.0326666666666667
"908",8,"JV5_Rib",0.32,"Mouse_Pa","trial_3","ribose",0.384,0.0635006561645888
"909",8.25,"JV1_Rib",1.609,"Mouse_Pa","trial_3","ribose",1.552,0.0332014055927356
"910",8.25,"JV3_Rib",0.557,"Mouse_Pa","trial_3","ribose",0.635,0.0735459040327876
"911",8.25,"JV4_Rib",0.324,"Mouse_Pa","trial_3","ribose",0.357333333333333,0.0308670986290869
"912",8.25,"JV5_Rib",0.355,"Mouse_Pa","trial_3","ribose",0.403,0.0546290520998977
"913",8.5,"JV1_Rib",1.646,"Mouse_Pa","trial_3","ribose",1.60233333333333,0.0263333333333333
"914",8.5,"JV3_Rib",0.648,"Mouse_Pa","trial_3","ribose",0.709,0.0595063021872473
"915",8.5,"JV4_Rib",0.339,"Mouse_Pa","trial_3","ribose",0.365666666666667,0.0271682003657053
"916",8.5,"JV5_Rib",0.39,"Mouse_Pa","trial_3","ribose",0.415333333333333,0.0299462481419255
"917",8.75,"JV1_Rib",1.691,"Mouse_Pa","trial_3","ribose",1.65166666666667,0.0234117729168705
"918",8.75,"JV3_Rib",0.65,"Mouse_Pa","trial_3","ribose",0.739333333333333,0.0716341011281948
"919",8.75,"JV4_Rib",0.365,"Mouse_Pa","trial_3","ribose",0.382,0.0150443787951957
"920",8.75,"JV5_Rib",0.421,"Mouse_Pa","trial_3","ribose",0.437,0.0201328918273887
"921",9,"JV1_Rib",1.727,"Mouse_Pa","trial_3","ribose",1.699,0.0170977581376429
"922",9,"JV3_Rib",0.708,"Mouse_Pa","trial_3","ribose",0.781666666666667,0.0663082029448678
"923",9,"JV4_Rib",0.376,"Mouse_Pa","trial_3","ribose",0.397333333333333,0.0130426650310092
"924",9,"JV5_Rib",0.464,"Mouse_Pa","trial_3","ribose",0.462333333333333,0.0216666666666667
"925",9.25,"JV1_Rib",1.759,"Mouse_Pa","trial_3","ribose",1.73633333333333,0.0139204086785474
"926",9.25,"JV3_Rib",0.721,"Mouse_Pa","trial_3","ribose",0.812,0.0654548190229973
"927",9.25,"JV4_Rib",0.395,"Mouse_Pa","trial_3","ribose",0.412333333333333,0.0110955446513955
"928",9.25,"JV5_Rib",0.454,"Mouse_Pa","trial_3","ribose",0.460666666666667,0.0279125618872778
"929",9.5,"JV1_Rib",1.797,"Mouse_Pa","trial_3","ribose",1.774,0.0127410099024109
"930",9.5,"JV3_Rib",0.781,"Mouse_Pa","trial_3","ribose",0.844333333333333,0.054581234056323
"931",9.5,"JV4_Rib",0.434,"Mouse_Pa","trial_3","ribose",0.429,0.00873689494805411
"932",9.5,"JV5_Rib",0.428,"Mouse_Pa","trial_3","ribose",0.445,0.0404516171905813
"933",9.75,"JV1_Rib",1.839,"Mouse_Pa","trial_3","ribose",1.82266666666667,0.00898764584180849
"934",9.75,"JV3_Rib",0.815,"Mouse_Pa","trial_3","ribose",0.891666666666667,0.0702669512960712
"935",9.75,"JV4_Rib",0.433,"Mouse_Pa","trial_3","ribose",0.428666666666667,0.015452435981999
"936",9.75,"JV5_Rib",0.416,"Mouse_Pa","trial_3","ribose",0.441,0.0431315816233689
"937",10,"JV1_Rib",1.875,"Mouse_Pa","trial_3","ribose",1.85733333333333,0.00983756970891581
"938",10,"JV3_Rib",0.855,"Mouse_Pa","trial_3","ribose",0.921666666666667,0.0519433452052437
"939",10,"JV4_Rib",0.423,"Mouse_Pa","trial_3","ribose",0.424666666666667,0.0158989866902824
"940",10,"JV5_Rib",0.41,"Mouse_Pa","trial_3","ribose",0.445666666666667,0.0444384718209096
"941",10.25,"JV1_Rib",1.901,"Mouse_Pa","trial_3","ribose",1.89066666666667,0.00606446846622012
"942",10.25,"JV3_Rib",0.874,"Mouse_Pa","trial_3","ribose",0.958333333333333,0.0631831552797984
"943",10.25,"JV4_Rib",0.439,"Mouse_Pa","trial_3","ribose",0.437333333333333,0.0130170827931778
"944",10.25,"JV5_Rib",0.414,"Mouse_Pa","trial_3","ribose",0.455333333333333,0.0433487152186903
"945",10.5,"JV1_Rib",1.923,"Mouse_Pa","trial_3","ribose",1.91566666666667,0.00371184290855335
"946",10.5,"JV3_Rib",0.911,"Mouse_Pa","trial_3","ribose",0.977666666666667,0.0569600249687835
"947",10.5,"JV4_Rib",0.443,"Mouse_Pa","trial_3","ribose",0.439666666666667,0.00825294560209331
"948",10.5,"JV5_Rib",0.43,"Mouse_Pa","trial_3","ribose",0.464333333333333,0.0384028355434567
"949",10.75,"JV1_Rib",1.955,"Mouse_Pa","trial_3","ribose",1.95266666666667,0.00145296631451359
"950",10.75,"JV3_Rib",0.938,"Mouse_Pa","trial_3","ribose",1.01733333333333,0.0608833128022595
"951",10.75,"JV4_Rib",0.456,"Mouse_Pa","trial_3","ribose",0.451,0.0045092497528229
"952",10.75,"JV5_Rib",0.404,"Mouse_Pa","trial_3","ribose",0.456,0.0392810386828047
"953",11,"JV1_Rib",1.962,"Mouse_Pa","trial_3","ribose",1.97133333333333,0.00520683311727111
"954",11,"JV3_Rib",0.982,"Mouse_Pa","trial_3","ribose",1.03566666666667,0.0487522079272086
"955",11,"JV4_Rib",0.473,"Mouse_Pa","trial_3","ribose",0.455666666666667,0.00956265885852069
"956",11,"JV5_Rib",0.456,"Mouse_Pa","trial_3","ribose",0.466666666666667,0.0270883328718801
"957",11.25,"JV1_Rib",1.993,"Mouse_Pa","trial_3","ribose",2.016,0.021031722072463
"958",11.25,"JV3_Rib",1.001,"Mouse_Pa","trial_3","ribose",1.05433333333333,0.0503631258406828
"959",11.25,"JV4_Rib",0.493,"Mouse_Pa","trial_3","ribose",0.464,0.0151327459504216
"960",11.25,"JV5_Rib",0.449,"Mouse_Pa","trial_3","ribose",0.464666666666667,0.0263080046965009
"961",11.5,"JV1_Rib",2.022,"Mouse_Pa","trial_3","ribose",2.02866666666667,0.00333333333333341
"962",11.5,"JV3_Rib",1.019,"Mouse_Pa","trial_3","ribose",1.08633333333333,0.0557653815353018
"963",11.5,"JV4_Rib",0.495,"Mouse_Pa","trial_3","ribose",0.464,0.0157162336455017
"964",11.5,"JV5_Rib",0.383,"Mouse_Pa","trial_3","ribose",0.435,0.0322335229225724
"965",11.75,"JV1_Rib",2.042,"Mouse_Pa","trial_3","ribose",2.06166666666667,0.0121974496423547
"966",11.75,"JV3_Rib",1.035,"Mouse_Pa","trial_3","ribose",1.09566666666667,0.0533427075095035
"967",11.75,"JV4_Rib",0.516,"Mouse_Pa","trial_3","ribose",0.470333333333333,0.022878908287863
"968",11.75,"JV5_Rib",0.367,"Mouse_Pa","trial_3","ribose",0.418,0.0263502055652956
"969",12,"JV1_Rib",2.057,"Mouse_Pa","trial_3","ribose",2.08866666666667,0.0232546291687865
"970",12,"JV3_Rib",1.041,"Mouse_Pa","trial_3","ribose",1.12066666666667,0.0561317893691069
"971",12,"JV4_Rib",0.514,"Mouse_Pa","trial_3","ribose",0.472333333333333,0.0212785755580062
"972",12,"JV5_Rib",0.394,"Mouse_Pa","trial_3","ribose",0.421333333333333,0.0140988573217044
"973",12.25,"JV1_Rib",2.09,"Mouse_Pa","trial_3","ribose",2.10833333333333,0.0132203546767013
"974",12.25,"JV3_Rib",1.061,"Mouse_Pa","trial_3","ribose",1.12166666666667,0.0542965110399472
"975",12.25,"JV4_Rib",0.527,"Mouse_Pa","trial_3","ribose",0.475333333333333,0.0258736244937667
"976",12.25,"JV5_Rib",0.389,"Mouse_Pa","trial_3","ribose",0.427666666666667,0.0222286101929723
"977",12.5,"JV1_Rib",2.119,"Mouse_Pa","trial_3","ribose",2.131,0.00832666399786443
"978",12.5,"JV3_Rib",1.084,"Mouse_Pa","trial_3","ribose",1.15533333333333,0.0513560555771609
"979",12.5,"JV4_Rib",0.539,"Mouse_Pa","trial_3","ribose",0.479333333333333,0.0299462481419255
"980",12.5,"JV5_Rib",0.392,"Mouse_Pa","trial_3","ribose",0.422666666666667,0.0161898459261079
"981",12.75,"JV1_Rib",2.134,"Mouse_Pa","trial_3","ribose",2.15933333333333,0.0214579692525748
"982",12.75,"JV3_Rib",1.097,"Mouse_Pa","trial_3","ribose",1.16166666666667,0.0490996718703677
"983",12.75,"JV4_Rib",0.539,"Mouse_Pa","trial_3","ribose",0.477333333333333,0.0308994786004194
"984",12.75,"JV5_Rib",0.39,"Mouse_Pa","trial_3","ribose",0.427666666666667,0.0219418423211098
"985",13,"JV1_Rib",2.141,"Mouse_Pa","trial_3","ribose",2.17166666666667,0.0168259059521652
"986",13,"JV3_Rib",1.11,"Mouse_Pa","trial_3","ribose",1.178,0.0493693562175297
"987",13,"JV4_Rib",0.542,"Mouse_Pa","trial_3","ribose",0.473,0.035028559776274
"988",13,"JV5_Rib",0.393,"Mouse_Pa","trial_3","ribose",0.417,0.0135769412362775
"989",13.25,"JV1_Rib",2.163,"Mouse_Pa","trial_3","ribose",2.2,0.0243789526709688
"990",13.25,"JV3_Rib",1.139,"Mouse_Pa","trial_3","ribose",1.194,0.0458293937700831
"991",13.25,"JV4_Rib",0.554,"Mouse_Pa","trial_3","ribose",0.476666666666667,0.0388772998605156
"992",13.25,"JV5_Rib",0.398,"Mouse_Pa","trial_3","ribose",0.430666666666667,0.0187646239267168
"993",13.5,"JV1_Rib",2.168,"Mouse_Pa","trial_3","ribose",2.20633333333333,0.0222286101929723
"994",13.5,"JV3_Rib",1.149,"Mouse_Pa","trial_3","ribose",1.20466666666667,0.0460301833341752
"995",13.5,"JV4_Rib",0.543,"Mouse_Pa","trial_3","ribose",0.464666666666667,0.0399346688702658
"996",13.5,"JV5_Rib",0.405,"Mouse_Pa","trial_3","ribose",0.429,0.013856406460551
"997",13.75,"JV1_Rib",2.202,"Mouse_Pa","trial_3","ribose",2.23233333333333,0.0195987527947855
"998",13.75,"JV3_Rib",1.17,"Mouse_Pa","trial_3","ribose",1.20266666666667,0.033167922924282
"999",13.75,"JV4_Rib",0.583,"Mouse_Pa","trial_3","ribose",0.468666666666667,0.0603499056429346
"1000",13.75,"JV5_Rib",0.415,"Mouse_Pa","trial_3","ribose",0.432333333333333,0.00982061324177083
"1001",14,"JV1_Rib",2.218,"Mouse_Pa","trial_3","ribose",2.25466666666667,0.0226372357951328
"1002",14,"JV3_Rib",1.161,"Mouse_Pa","trial_3","ribose",1.202,0.0435239397726508
"1003",14,"JV4_Rib",0.567,"Mouse_Pa","trial_3","ribose",0.463,0.0520800665642176
"1004",14,"JV5_Rib",0.43,"Mouse_Pa","trial_3","ribose",0.43,0.0121243556529822
"1005",14.25,"JV1_Rib",2.231,"Mouse_Pa","trial_3","ribose",2.26533333333333,0.0226151375066446
"1006",14.25,"JV3_Rib",1.173,"Mouse_Pa","trial_3","ribose",1.211,0.0390042732701602
"1007",14.25,"JV4_Rib",0.596,"Mouse_Pa","trial_3","ribose",0.484333333333333,0.0580469158908933
"1008",14.25,"JV5_Rib",0.456,"Mouse_Pa","trial_3","ribose",0.455,0.0101159939369957
"1009",14.5,"JV1_Rib",2.254,"Mouse_Pa","trial_3","ribose",2.28866666666667,0.0211528826509401
"1010",14.5,"JV3_Rib",1.141,"Mouse_Pa","trial_3","ribose",1.202,0.0425949918808929
"1011",14.5,"JV4_Rib",0.586,"Mouse_Pa","trial_3","ribose",0.461666666666667,0.0622477130325105
"1012",14.5,"JV5_Rib",0.431,"Mouse_Pa","trial_3","ribose",0.425333333333333,0.0172658944486265
"1013",14.75,"JV1_Rib",2.262,"Mouse_Pa","trial_3","ribose",2.303,0.0274043792120894
"1014",14.75,"JV3_Rib",1.159,"Mouse_Pa","trial_3","ribose",1.2,0.0315330514434194
"1015",14.75,"JV4_Rib",0.608,"Mouse_Pa","trial_3","ribose",0.469333333333333,0.0693717842097523
"1016",14.75,"JV5_Rib",0.423,"Mouse_Pa","trial_3","ribose",0.419,0.019157244060668
"1017",15,"JV1_Rib",2.29,"Mouse_Pa","trial_3","ribose",2.322,0.0223383079036887
"1018",15,"JV3_Rib",1.15,"Mouse_Pa","trial_3","ribose",1.17233333333333,0.0317612622195306
"1019",15,"JV4_Rib",0.607,"Mouse_Pa","trial_3","ribose",0.461666666666667,0.0727239835114784
"1020",15,"JV5_Rib",0.438,"Mouse_Pa","trial_3","ribose",0.432,0.0267270150472015
"1021",15.25,"JV1_Rib",2.311,"Mouse_Pa","trial_3","ribose",2.339,0.022722969289539
"1022",15.25,"JV3_Rib",1.124,"Mouse_Pa","trial_3","ribose",1.14533333333333,0.0307751703668901
"1023",15.25,"JV4_Rib",0.615,"Mouse_Pa","trial_3","ribose",0.470333333333333,0.0727216917050507
"1024",15.25,"JV5_Rib",0.463,"Mouse_Pa","trial_3","ribose",0.438333333333333,0.0303333333333333
"1025",15.5,"JV1_Rib",2.309,"Mouse_Pa","trial_3","ribose",2.35366666666667,0.0256926275633908
"1026",15.5,"JV3_Rib",1.14,"Mouse_Pa","trial_3","ribose",1.134,0.0065064070986477
